"ID","niscode","twtot","TOTAALBEV","DENSITEIT","diff","aandeel","originID.x","destID.x","oX","oY","stay","originID.y","move_to","destID.y","move_from","resident","inflow","outflow","resident255","inflow255","outflow255"
389,25005,2758,6824,176.85847768547,-59.6,40.4,389,389,4.77027998464763,50.7718537395457,695,389,1850,389,1237,0.183765203595981,0.327075621364357,0.489159175039662,46.8601269169751,83.4042834479112,124.735589635114
390,24059,2972,15546,287.601340807589,-80.9,19.1,390,390,5.06273883050323,50.7564289604622,1550,390,4705,390,1007,0.213439823740017,0.138667033874966,0.647893142385018,54.4271550537042,35.3600936381162,165.21275130818
391,23062,5665,24716,556.258055034573,-77.1,22.9,391,391,4.53341285758553,50.7673853506001,2518,391,6169,391,2355,0.22803839884079,0.21327658032965,0.55868502082956,58.1497917044014,54.3855279840609,142.464680311538
392,73022,1050,7103,133.85215632658,-85.2,14.8,392,392,5.30960751520779,50.7509147922723,711,392,1982,392,182,0.247304347826087,0.063304347826087,0.689391304347826,63.0626086956522,16.1426086956522,175.794782608696
393,25037,3016,12861,231.980088492981,-76.5,23.5,393,393,4.68956214423325,50.7457798904428,1290,393,3467,393,1337,0.21168362323597,0.219396127338366,0.568920249425665,53.9793239251723,55.9460124712832,145.074663603544
394,23003,7776,24244,807.951625012868,-67.9,32.1,394,394,4.30334375639548,50.7492652831374,2018,394,7455,394,4628,0.143110417700872,0.328203673498333,0.528685908800794,36.4931565137224,83.691936742075,134.814906744203
395,73109,1104,4157,82.1103980128217,-73.4,26.6,395,395,5.80831461663553,50.7463396273288,539,395,591,395,232,0.395741556534508,0.170337738619677,0.433920704845815,100.9140969163,43.4361233480176,110.649779735683
396,23033,2248,10539,515.899585645352,-78.7,21.3,396,396,4.4516703453423,50.7598279694263,919,396,2942,396,750,0.199306007373672,0.162654521795706,0.638039470830622,50.8230318802863,41.476903057905,162.700065061809
397,23064,1105,4417,122.534190146098,-75,25,397,397,4.14662577495851,50.7412932908044,477,397,1361,397,465,0.207121146330873,0.201910551454624,0.590968302214503,52.8158923143726,51.4871906209292,150.696917064698
398,23023,1215,8535,244.32472453425,-85.8,14.2,398,398,3.98871158356433,50.7513106036591,738,398,2927,398,235,0.189230769230769,0.0602564102564103,0.750512820512821,48.2538461538462,15.3653846153846,191.380769230769
399,63088,1752,9907,133.492291611789,-82.3,17.7,399,399,5.94398224120628,50.725813459215,1017,399,1992,399,563,0.28471444568869,0.157614781634938,0.557670772676372,72.6021836506159,40.1917693169093,142.206047032475
400,23100,1126,4787,1153.68495941376,-76.5,23.5,400,400,4.3401664927692,50.7648353896508,304,400,1335,400,370,0.15131906421105,0.184171229467397,0.664509706321553,38.5863613738178,46.9636635141862,169.449975111996
401,71017,1537,8245,145.949192121215,-81.4,18.6,401,401,5.16982423231248,50.7372293772052,853,401,2361,401,441,0.233378932968536,0.120656634746922,0.645964432284542,59.5116279069767,30.7674418604651,164.720930232558
402,23101,3483,17934,787.531860920134,-80.6,19.4,402,402,4.37724499926603,50.7454294895341,1465,402,4788,402,1538,0.1880374791426,0.19740726479271,0.61455525606469,47.9495571813631,50.3388525221409,156.711590296496
403,23027,17267,36852,829.919980012738,-53.1,46.9,403,403,4.2364889148961,50.7245311499777,5196,403,10065,403,10968,0.198101338213428,0.4181631019101,0.383735559876473,50.5158412444241,106.631590987075,97.8525677685005
404,63040,1483,10874,438.597234231816,-86.4,13.6,404,404,6.01899522398446,50.7110433000534,761,404,1565,404,607,0.25946130242073,0.206955335833617,0.533583361745653,66.1626321172861,52.7736106375724,136.063757245141
405,33016,119,952,266.045521171159,-87.5,12.5,405,405,2.89641619418016,50.7601013492151,60,405,166,405,22,0.241935483870968,0.0887096774193548,0.669354838709677,61.6935483870968,22.6209677419355,170.685483870968
406,45041,8361,25403,736.710343403941,-67.1,32.9,406,406,3.61686345243601,50.746096900341,4061,406,4536,406,3789,0.327870176005167,0.305909898272243,0.36621992572259,83.6068948813176,78.0070240594219,93.3860810592605
407,25048,3926,13428,183.156500969367,-70.8,29.2,407,407,4.86478578915814,50.7208445621594,1580,407,3335,407,1776,0.236138095949783,0.265431176206845,0.498430727843372,60.2152144671947,67.6849499327455,127.09983560006
408,23032,1352,6572,147.260294154454,-79.4,20.6,408,408,4.03921174656205,50.7204082575982,678,408,1930,408,475,0.219915666558547,0.154070710347065,0.626013623094389,56.0784949724294,39.2880311385015,159.633473889069
409,64056,937,3635,185.120366178779,-74.2,25.8,409,409,5.356235603493,50.7185863327741,391,409,856,409,308,0.251446945337621,0.198070739549839,0.55048231511254,64.1189710610932,50.508038585209,140.372990353698
410,25050,3900,7479,479.539242230538,-47.9,52.1,410,410,4.46612404909675,50.7351636216496,739,410,1662,410,2576,0.148483021900743,0.517580872011252,0.333936106088005,37.8631705846896,131.983122362869,85.1537070524412
411,64047,424,3200,217.016670474631,-86.8,13.2,411,411,5.03313185902216,50.7225647069948,235,411,873,411,84,0.197147651006711,0.0704697986577181,0.73238255033557,50.2726510067114,17.9697986577181,186.75755033557
412,57018,1107,5553,82.7137534978511,-80.1,19.9,412,412,3.44506294607193,50.6961868213357,614,412,1453,412,375,0.251433251433251,0.153562653562654,0.595004095004095,64.1154791154791,39.1584766584767,151.726044226044
414,55023,5569,18377,254.215893300428,-69.7,30.3,414,414,3.83329217913299,50.7067256002834,2252,414,4401,414,2788,0.238534053596017,0.29530770045546,0.466158245948522,60.8261836669844,75.3034636161424,118.870352716873
415,34043,782,2110,195.793683565858,-62.9,37.1,415,415,3.36030327009033,50.7294077753268,185,415,567,415,310,0.174199623352166,0.291902071563089,0.533898305084746,44.4209039548023,74.4350282485876,136.14406779661
416,63061,2326,10618,433.985361802086,-78.1,21.9,416,416,6.12516884983374,50.658483358148,998,416,1015,416,1130,0.317531021317213,0.359529112313077,0.32293986636971,80.9704104358893,91.6799236398345,82.3496659242762
417,25043,844,4903,126.39201353021,-82.8,17.2,417,417,4.78724063910418,50.6919721578976,460,417,1406,417,242,0.218216318785579,0.114800759013283,0.666982922201139,55.6451612903226,29.2741935483871,170.08064516129
418,25091,9317,21883,1247.53555715777,-57.4,42.6,418,418,4.53021392583847,50.7199839817838,2250,418,5468,418,6235,0.161255643947538,0.4468573066724,0.391887049380062,41.1201892066222,113.948613201462,99.9311975919157
419,64021,902,3087,183.408630686135,-70.8,29.2,419,419,5.40299755069724,50.7024921160344,224,419,784,419,302,0.170992366412214,0.230534351145038,0.598473282442748,43.6030534351145,58.7862595419847,152.610687022901
420,64074,4643,14769,475.754602883101,-68.6,31.4,420,420,5.26794711656173,50.6934746788159,1610,420,3835,420,2627,0.199454905847374,0.325445986124876,0.47509910802775,50.8610009910803,82.9887264618434,121.150272547076
421,64008,272,2924,201.807432642283,-90.7,9.3,421,421,5.20387427418911,50.702609923594,148,421,868,421,31,0.141356255969436,0.0296084049665712,0.829035339063992,36.0458452722063,7.55014326647564,211.404011461318
422,25014,16539,38882,746.075457352583,-57.5,42.5,422,422,4.35249158472565,50.6717718624569,4456,422,10844,422,11074,0.168954273147797,0.419883218321074,0.411162508531129,43.0833396526883,107.070220671874,104.846439675438
423,64034,4127,15583,180.084634115359,-73.5,26.5,423,423,5.07981835519635,50.6670776204209,1916,423,3890,423,1695,0.255432608985469,0.225969870683909,0.518597520330623,65.1353152912945,57.6223170243967,132.242367684309
424,57027,2189,10066,317.020009392182,-78.3,21.7,424,424,3.29162600513364,50.6860288456595,914,424,2014,424,1062,0.229072681704261,0.266165413533835,0.504761904761905,58.4135338345865,67.8721804511278,128.714285714286
425,25119,3865,14083,298.256500887262,-72.6,27.4,425,425,4.46731044524913,50.6820252966452,1694,425,3186,425,1656,0.259179926560588,0.253365973072215,0.487454100367197,66.0908812729498,64.6083231334149,124.300795593635
426,57062,1396,5552,168.71782505949,-74.9,25.1,426,426,3.3560427482914,50.6820196015243,594,426,1273,426,711,0.230411171450737,0.275795190069822,0.493793638479441,58.7548487199379,70.3277734678045,125.917377812258
427,63048,1218,5516,50.8631896383679,-77.9,22.1,427,427,6.0132811359558,50.6756015974426,413,427,1296,427,601,0.178787878787879,0.26017316017316,0.561038961038961,45.5909090909091,66.3441558441558,143.064935064935
428,25123,1429,10550,269.980128950699,-86.5,13.5,428,428,4.12983684151191,50.6690781600968,795,428,3237,428,378,0.180272108843537,0.0857142857142857,0.734013605442177,45.969387755102,21.8571428571429,187.173469387755
429,25105,5613,24108,738.156112485585,-76.7,23.3,429,429,4.18605858556628,50.6881622642497,1971,429,6730,429,2990,0.168591224018476,0.255752288084852,0.575656487896673,42.9907621247113,65.2168334616372,146.792404413652
430,63089,2599,5496,37.4060563331805,-52.7,47.3,430,430,5.86389167681533,50.6580971745842,680,430,1510,430,1660,0.176623376623377,0.431168831168831,0.392207792207792,45.038961038961,109.948051948052,100.012987012987
431,64063,791,5709,252.813776592774,-86.1,13.9,431,431,5.34367898931229,50.6787897129154,404,431,1657,431,212,0.177738671359437,0.0932688077430708,0.728992520897492,45.3233611966564,23.7835459744831,185.893092828861
432,25015,2879,9886,435.5447708612,-70.9,29.1,432,432,4.27711829386636,50.6773801250546,923,432,2884,432,1390,0.1776024629594,0.267461997306138,0.554935539734462,45.2886280546469,68.2028093130652,141.508562632288
433,25121,17996,31182,945.945388414605,-42.3,57.7,433,433,4.5671793489519,50.6661814957846,3907,433,7529,433,13073,0.159410828675181,0.533395895385369,0.307193275939451,40.649761312171,136.015953323269,78.33428536456
434,25122,965,6201,127.382534599375,-84.4,15.6,434,434,4.8897008990732,50.6497868350612,512,434,1707,434,232,0.208894328845369,0.0946552427580579,0.696450428396573,53.2680538555692,24.1370869033048,177.594859241126
435,64025,505,3224,167.458388875777,-84.3,15.7,435,435,5.40371779605321,50.6562359619362,237,435,851,435,134,0.193944353518822,0.109656301145663,0.696399345335516,49.4558101472995,27.962356792144,177.581833060556
436,63023,10836,18949,769.378281525863,-42.8,57.2,436,436,6.13106567671554,50.606973987495,4408,436,1854,436,5862,0.36357637743319,0.483503794127351,0.152919828439459,92.7119762454635,123.293467502474,38.994556252062
437,51004,11439,28526,224.709573943369,-59.9,40.1,437,437,3.76982391405272,50.6353984684772,4469,437,6185,437,6344,0.262913283915755,0.373220378868102,0.363866337216143,67.0428873985175,95.171196611366,92.7859159901165
438,55039,1193,8149,120.402192079335,-85.4,14.6,438,438,3.96240571514396,50.6470609799675,674,438,2459,438,333,0.194460473167917,0.0960761684939411,0.709463358338142,49.5874206578188,24.499422965955,180.913156376226
439,57081,31067,69593,325.5810047603,-55.4,44.6,439,439,3.4047146765331,50.6128113718079,15516,439,8715,439,14151,0.404251993121776,0.368688447709864,0.22705955916836,103.084258246053,94.0155541660153,57.9001875879318
440,25044,2780,6537,187.196594826072,-57.5,42.5,440,440,4.25366444912082,50.6426259242251,738,440,1705,440,1561,0.184315684315684,0.38986013986014,0.425824175824176,47.0004995004995,99.4143356643357,108.585164835165
441,64076,576,3777,132.628202170467,-84.7,15.3,441,441,5.24232577200805,50.6382242084681,288,441,1071,441,121,0.194594594594595,0.0817567567567568,0.723648648648649,49.6216216216216,20.847972972973,184.530405405405
442,64023,360,2962,127.076049180748,-87.8,12.2,442,442,5.32804904468266,50.6419635310636,233,442,814,442,32,0.215940685820204,0.0296570898980538,0.754402224281742,55.064874884152,7.56255792400371,192.372567191844
443,55004,3686,21327,251.852700357639,-82.7,17.3,443,443,4.1447849162796,50.6169787778651,1835,443,6130,443,1515,0.193565400843882,0.159810126582278,0.64662447257384,49.3591772151899,40.751582278481,164.889240506329
444,25068,2541,6912,370.99782473541,-63.2,36.8,444,444,4.63060474821875,50.6369657313982,498,444,2273,444,1412,0.119053311020798,0.337556777432465,0.543389911546737,30.3585943103036,86.0769782452785,138.564427444418
445,25031,3027,15135,168.96729000916,-80,20,445,445,4.45215514868146,50.6082059274356,1508,445,4289,445,1115,0.218171296296296,0.161313657407407,0.620515046296296,55.6336805555556,41.1349826388889,158.231336805556
446,25124,1145,6549,172.635808747361,-82.5,17.5,446,446,4.70206451487383,50.6255043485595,589,446,1961,446,302,0.206521739130435,0.105890603085554,0.687587657784011,52.6630434782609,27.0021037868163,175.334852734923
447,64065,1283,6529,312.451172026886,-80.3,19.7,447,447,5.36127667897115,50.5920179334359,460,447,1657,447,573,0.171003717472119,0.213011152416357,0.615985130111524,43.6059479553903,54.317843866171,157.076208178439
448,55040,9232,26502,240.265923299506,-65.2,34.8,448,448,4.04261431695071,50.5665228395855,4056,448,5395,448,4673,0.287170773152082,0.330855281789861,0.381973945058057,73.2285471537808,84.3680968564146,97.4033559898046
449,63057,516,3818,115.438607598745,-86.5,13.5,449,449,5.73312095174716,50.5887987892383,316,449,1136,449,106,0.202824133504493,0.0680359435173299,0.729139922978177,51.7201540436457,17.3491655969191,185.930680359435
450,25117,1525,7118,227.608582052254,-78.6,21.4,450,450,4.62355839311862,50.5853869255829,538,450,2124,450,675,0.161222655079413,0.202277494755769,0.636499850164819,41.1117770452502,51.580761162721,162.307461792029
451,61068,2063,6310,192.929881178736,-67.3,32.7,451,451,5.24729714435792,50.587356056291,545,451,1712,451,1181,0.158522396742292,0.343513670738802,0.497963932518906,40.4232111692845,87.5959860383944,126.980802792321
452,92138,1580,7354,112.092100747417,-78.5,21.5,452,452,4.98954507935285,50.5505310958078,651,452,2090,452,543,0.198233861144945,0.165347137637028,0.636419001218027,50.549634591961,42.1635200974421,162.286845310597
453,53046,685,4277,86.5435678673465,-84,16,453,453,3.91871609633239,50.5739697487613,355,453,1093,453,200,0.215412621359223,0.121359223300971,0.663228155339806,54.9302184466019,30.9466019417476,169.12317961165
454,51014,1317,6666,142.088742455586,-80.2,19.8,454,454,3.79211718414825,50.575146625865,620,454,1852,454,543,0.205638474295191,0.180099502487562,0.614262023217247,52.4378109452736,45.9253731343284,156.636815920398
455,63058,1307,9726,100.339811097255,-86.6,13.4,455,455,5.79904437942295,50.5684383115121,639,455,2782,455,529,0.161772151898734,0.133924050632911,0.704303797468354,41.2518987341772,34.1506329113924,179.59746835443
456,92142,8407,24153,251.964402759605,-65.2,34.8,456,456,4.70663600572422,50.549842906375,2663,456,6839,456,4804,0.186145673144135,0.335803159513491,0.478051167342374,47.4671466517545,85.6298056759402,121.903047672305
457,63038,1317,8394,525.096865170464,-84.3,15.7,457,457,5.96659620548074,50.5263274714154,861,457,2458,457,326,0.236213991769547,0.089437585733882,0.674348422496571,60.2345679012346,22.8065843621399,171.958847736626
458,61010,548,2986,91.6798537052355,-81.6,18.4,458,458,5.09993765869642,50.5784041052744,238,458,769,458,69,0.221189591078067,0.0641263940520446,0.714684014869889,56.4033457249071,16.3522304832714,182.244423791822
459,52063,6537,11006,175.352147772247,-40.6,59.4,459,459,4.27387109578289,50.5527672275364,1082,459,2821,459,4845,0.123685413808871,0.553840877914952,0.322473708276177,31.539780521262,141.229423868313,82.2307956104252
460,25107,1588,10231,215.60831385321,-84.5,15.5,460,460,4.52801542156102,50.5604169297557,904,460,3148,460,420,0.202146690518784,0.09391771019678,0.703935599284436,51.5474060822898,23.9490161001789,179.503577817531
461,61080,2140,5809,209.397420262713,-63.2,36.8,461,461,5.38981619247681,50.5537263405673,451,461,1338,461,1373,0.142631246046806,0.434218848829855,0.42314990512334,36.3709677419355,110.725806451613,107.903225806452
462,61003,3007,13863,502.138953290754,-78.3,21.7,462,462,5.31355095423813,50.5504301300135,1130,462,3558,462,1441,0.18436939141785,0.235111763746125,0.580518844836025,47.0141948115516,59.9534997552619,148.032305433186
463,55050,1440,10750,309.160491509389,-86.6,13.4,463,463,4.18407334314639,50.5648882380923,836,463,3020,463,385,0.197123319971705,0.0907804763027588,0.712096203725536,50.2664465927847,23.1490214572035,181.584531950012
464,57003,1463,7684,246.819627595308,-81,19,464,464,3.46703455613129,50.5540303766161,610,464,1871,464,684,0.192733017377567,0.216113744075829,0.591153238546604,49.1469194312796,55.1090047393365,150.744075829384
465,61072,3040,13235,301.105264489408,-77,23,465,465,5.1992006097004,50.5440532635704,1185,465,3622,465,1506,0.18770790432441,0.238555361951529,0.573736733724061,47.8655156027245,60.8316172976398,146.302867099636
466,63076,2978,11992,95.8218631292397,-75.2,24.8,466,466,5.8227028779051,50.5106346770685,1390,466,3412,466,1213,0.231088944305902,0.20166251039069,0.567248545303408,58.927680798005,51.4239401496259,144.648379052369
467,63080,2391,7110,73.0626197826199,-66.4,33.6,467,467,6.12942093465289,50.459241255996,1294,467,1283,467,902,0.371945961483185,0.259269905145157,0.368784133371658,94.8462201782121,66.1138258120149,94.0399540097729
468,92141,1169,8923,168.40846021595,-86.9,13.1,468,468,4.81048015042319,50.5279219885814,700,468,2897,468,301,0.179579271421242,0.0772190867111339,0.743201641867624,45.7927142124166,19.6908671113391,189.516418676244
469,61028,466,5000,130.487130641497,-90.7,9.3,469,469,5.0979705805411,50.5336935904049,328,469,1413,469,50,0.183137911781128,0.0279173646007817,0.78894472361809,46.7001675041876,7.11892797319933,201.180904522613
470,57072,728,5134,216.446082644207,-85.8,14.2,470,470,3.3211659434167,50.5439370486778,450,470,1415,470,171,0.221021611001965,0.0839882121807466,0.694990176817289,56.360510805501,21.4169941060904,177.222495088409
471,51008,2625,13769,223.714053632686,-80.9,19.1,471,471,3.69401084147347,50.5309515837055,1401,471,3461,471,1032,0.237699355276552,0.175093315235833,0.587207329487615,60.6133355955209,44.6487953851374,149.737869019342
472,92114,2471,8162,228.119466628626,-69.7,30.3,472,472,4.59942494790943,50.5202412348414,750,472,2304,472,1348,0.170377101317583,0.306224443434802,0.523398455247615,43.4461608359836,78.0872330758746,133.466606088142
473,57064,5141,17216,284.280911879242,-70.1,29.9,473,473,3.56227278537621,50.5253837815755,2372,473,3238,473,2417,0.295502678460197,0.301108757941946,0.403388563597857,75.3531830073502,76.7827332751962,102.864083717454
474,57093,1259,7889,171.101055571406,-84,16,474,474,3.39510818830675,50.5255083096886,790,474,2082,474,392,0.24203431372549,0.120098039215686,0.637867647058823,61.71875,30.625,162.65625
475,52075,2290,9136,214.703505175727,-74.9,25.1,475,475,4.45234747597928,50.5249421126861,774,475,2639,475,1225,0.166882276843467,0.264122466580423,0.56899525657611,42.5549805950841,67.3512289780078,145.093790426908
476,52055,2339,16807,301.573376147051,-86.1,13.9,476,476,4.38350377054479,50.5103853575602,1234,476,5350,476,844,0.1661281637049,0.113624124932687,0.720247711362413,42.3626817447496,28.9741518578352,183.663166397415
477,55022,24369,78774,1226.22026732237,-69.1,30.9,477,477,4.15899013864959,50.4737645393542,10640,477,14385,477,12952,0.280169576322511,0.341048529373042,0.378781894304447,71.4432419622403,86.9673749901256,96.5893830476341
478,52015,6320,30502,689.526552378541,-79.3,20.7,478,478,4.34254163755964,50.4738274504115,2381,478,7830,478,3270,0.176618945182108,0.242563608040947,0.580817446776945,45.0378310214376,61.8537200504414,148.108448928121
479,92003,6863,25702,298.260697535013,-73.3,26.7,479,479,5.05807211291592,50.4808385096851,3072,479,6036,479,2875,0.256363181173329,0.239923224568138,0.503713594258533,65.3726111991989,61.1804222648752,128.446966535926
480,63049,5124,12336,147.982685066167,-58.5,41.5,480,480,6.04862478395268,50.4281410433829,2384,480,1804,480,2366,0.363747329874886,0.361000915471468,0.275251754653647,92.7555691180958,92.0552334452243,70.1891974366799
481,63012,1438,5532,97.3258628403082,-74,26,481,481,6.31553995531642,50.3941162565895,900,481,1017,481,451,0.380067567567568,0.190456081081081,0.429476351351351,96.9172297297297,48.5663006756757,109.516469594595
482,51009,1838,11673,268.817099061185,-84.3,15.7,482,482,3.68237809039892,50.4837504707596,1054,482,2730,482,587,0.24113475177305,0.134294211850835,0.624571036376115,61.4893617021277,34.2450240219629,159.265614275909
483,53053,41959,93072,635.176120719169,-54.9,45.1,483,483,3.97677694906429,50.4578611341635,15051,483,14870,483,25757,0.270322209849492,0.462606415460325,0.267071374690183,68.9321635116204,117.964635942383,68.1032005459966
484,52010,2136,14561,804.626416778801,-85.3,14.7,484,484,4.28994627372861,50.4656101540394,1002,484,3565,484,906,0.183080577379865,0.165539923259638,0.651379499360497,46.6855472318655,42.2126804312078,166.101772336927
485,92140,4358,18644,398.402049637938,-76.6,23.4,485,485,4.66909451367108,50.4692158563149,1557,485,5056,485,2411,0.172539893617021,0.267176418439716,0.560283687943262,43.9976728723404,68.1299867021277,142.872340425532
486,61081,855,2594,69.8892357994651,-67,33,486,486,5.38018403689779,50.4691811364731,242,486,632,486,429,0.185725249424405,0.329240214888718,0.485034535686876,47.3599386032233,83.9562547966232,123.683806600153
487,63073,1856,6895,240.316340650278,-73.1,26.9,487,487,5.96096986740207,50.4108623358138,948,487,1429,487,704,0.307692307692308,0.228497241155469,0.463810451152223,78.4615384615385,58.2667964946446,118.271665043817
488,61039,809,5231,174.363458379032,-84.5,15.5,488,488,5.24366342205494,50.4626661068555,384,488,1428,488,246,0.186588921282799,0.119533527696793,0.693877551020408,47.5801749271137,30.4810495626822,176.938775510204
489,52011,87534,203871,1997.22069592871,-57.1,42.9,489,489,4.43577645027102,50.4193758509698,34506,489,25695,489,51787,0.30812229881773,0.46243347501518,0.229444226167089,78.5711861985213,117.920536128871,58.5082776726078
490,61048,661,2749,68.3529072786472,-76,24,490,490,5.46822681349322,50.4399306185352,293,490,659,490,207,0.252804141501294,0.178602243313201,0.568593615185505,64.46505608283,45.5435720448663,144.991371872304
491,92137,7751,27507,804.379859593941,-71.8,28.2,491,491,4.62348135739216,50.4409575024333,3229,491,6002,491,4014,0.243790109475274,0.303057757644394,0.453152132880332,62.1664779161948,77.2797281993205,115.553793884485
492,92097,691,4798,84.7374859882028,-85.6,14.4,492,492,5.17146321953082,50.4336330189658,463,492,1247,492,131,0.251493753394894,0.0711569799022271,0.677349266702879,64.130907115698,18.1450298750679,172.724063009234
493,63075,710,3079,3.60687857915121,-76.9,23.1,493,493,5.80153203578774,50.4065174473271,367,493,647,493,206,0.300819672131148,0.168852459016393,0.530327868852459,76.7090163934426,43.0573770491803,135.233606557377
494,61024,646,3798,136.609240669154,-83,17,494,494,5.55978934183607,50.4354027860918,333,494,800,494,188,0.252081756245269,0.142316426949281,0.60560181680545,64.2808478425435,36.2906888720666,154.42846328539
495,92054,1183,6839,105.345452214185,-82.7,17.3,495,495,5.05355629475413,50.4186340465487,639,495,1895,495,287,0.226515420063807,0.101736972704715,0.671747607231478,57.7614321162708,25.9429280397022,171.295639844027
496,53039,884,6778,260.749191131235,-87,13,496,496,3.71086972818919,50.4394900589427,488,496,1495,496,306,0.213193534294452,0.133682830930537,0.653123634775011,54.3643512450852,34.089121887287,166.546526867628
497,61012,908,4462,56.3939012131779,-79.7,20.3,497,497,5.3397435224565,50.4094489706565,497,497,1079,497,225,0.275957801221544,0.124930594114381,0.599111604664076,70.3692393114936,31.8573014991671,152.773459189339
498,53065,2586,18862,1702.51282661357,-86.3,13.7,498,498,3.8629715996651,50.4437607137021,1059,498,4240,498,1338,0.159560042187735,0.201597107126714,0.638842850685551,40.6878107578725,51.407262317312,162.904926924815
499,53014,4946,19896,994.128416548201,-75.1,24.9,499,499,3.79760591238826,50.4323263507546,1444,499,4302,499,3109,0.163071710897798,0.351101072840203,0.485827216261999,41.5832862789385,89.5307735742518,123.88594014681
500,52018,1595,11177,1076.22062744327,-85.7,14.3,500,500,4.55815060598183,50.4311135480505,527,500,2227,500,758,0.1500569476082,0.215831435079727,0.634111617312073,38.2645216400911,55.0370159453303,161.698462414579
501,56011,6838,33002,544.046455718349,-79.3,20.7,501,501,4.17999840410682,50.4065056573955,3446,501,7549,501,3005,0.246142857142857,0.214642857142857,0.539214285714286,62.7664285714286,54.7339285714286,137.499642857143
502,53082,2721,20430,1500.43724195399,-86.7,13.3,502,502,3.84759452895115,50.4137717441817,985,502,4487,502,1469,0.141910387552226,0.211640973923066,0.646448638524708,36.1871488258176,53.9684483503818,164.844402823801
503,52022,2943,17258,607.501549378879,-82.9,17.1,503,503,4.32224922601673,50.4070484545645,1208,503,4311,503,1480,0.172596085155022,0.211458779825689,0.615945135019288,44.0120017145306,53.9219888555508,157.066009429919
504,83012,2718,11207,71.5616664222425,-75.7,24.3,504,504,5.4942249359353,50.3574648848512,1717,504,2031,504,751,0.38164036452545,0.1669259835519,0.45143365192265,97.3182929539898,42.5661258057346,115.115581240276
505,52074,1554,10729,483.492945189457,-85.5,14.5,505,505,4.58590169130844,50.4001704031229,676,505,2650,505,682,0.168662674650699,0.170159680638723,0.661177644710579,43.0089820359281,43.3907185628742,168.600299401198
506,52012,8754,36196,1339.04411206256,-75.8,24.2,506,506,4.52428043583542,50.3967631481146,2754,506,8055,506,5466,0.169216589861751,0.335852534562212,0.494930875576037,43.1502304147465,85.6423963133641,126.207373271889
507,56001,2306,11895,698.692121184639,-80.6,19.4,507,507,4.26890327132989,50.4055012269049,910,507,2645,507,1148,0.193493514777801,0.244099510950457,0.562406974271741,49.3408462683394,62.2453752923666,143.413778439294
508,56085,1220,7750,106.562857118775,-84.3,15.7,508,508,4.10194282453173,50.381838610469,594,508,2055,508,452,0.191551112544341,0.145759432441148,0.662689455014511,48.8455336988068,37.1686552724927,168.9858110287
509,53028,4477,21253,819.020923743691,-78.9,21.1,509,509,3.887004389249,50.3919401281814,1685,509,5007,509,2402,0.185287002419177,0.264130195733451,0.550582801847372,47.2481856168903,67.3531999120299,140.39861447108
510,92048,1664,10037,158.72250287217,-83.4,16.6,510,510,4.68804575184232,50.3918566228892,824,510,2692,510,654,0.197601918465228,0.156834532374101,0.645563549160671,50.3884892086331,39.9928057553957,164.618705035971
511,53068,1140,6716,316.433614126546,-83,17,511,511,3.70172240805954,50.4002373191165,547,511,1318,511,478,0.233461374306445,0.204011950490824,0.562526675202732,59.5326504481434,52.0230473751601,143.444302176697
512,63001,1342,5459,289.861736641895,-75.4,24.6,512,512,6.18850129134798,50.3451476895393,741,512,1088,512,505,0.317480719794344,0.21636675235647,0.466152527849186,80.9575835475578,55.1735218508997,118.868894601542
513,53020,3061,16921,507.88492776064,-81.9,18.1,513,513,3.79179818782124,50.3887732720829,1503,513,3599,513,1364,0.232446643983916,0.210949582431178,0.556603773584906,59.2738942158986,53.7921435199505,141.933962264151
514,91064,900,5051,48.2281676809079,-82.2,17.8,514,514,5.25139349506231,50.3557558995912,555,514,1142,514,186,0.294742432288901,0.0987785448751991,0.6064790228359,75.1593202336697,25.1885289431758,154.652150823155
515,92006,1435,6693,85.6363778317422,-78.6,21.4,515,515,4.98554560713508,50.3717313077378,665,515,1914,515,509,0.215349740932642,0.164831606217617,0.619818652849741,54.9141839378238,42.0320595854922,158.053756476684
516,92101,2146,11677,231.942537522471,-81.6,18.4,516,516,4.82318471091345,50.3719217804576,1088,516,3431,516,792,0.204857842214272,0.149124458670683,0.646017699115044,52.2387497646394,38.0267369610243,164.734513274336
517,53084,1340,7914,121.462685148292,-83.1,16.9,517,517,3.95736193619566,50.3676665658182,721,517,2107,517,489,0.217365088935785,0.147422369611094,0.63521254145312,55.4280976786253,37.5927042508291,161.979198070546
518,83055,658,3313,27.6526123092319,-80.1,19.9,518,518,5.66763093411701,50.2852267664201,437,518,684,518,94,0.359670781893004,0.0773662551440329,0.562962962962963,91.7160493827161,19.7283950617284,143.555555555556
519,52025,2889,12248,260.02325645628,-76.4,23.6,519,519,4.53376576477775,50.3448449422424,1075,519,3416,519,1561,0.177627230667548,0.257931262392598,0.564441506939855,45.2949438202247,65.7724719101124,143.932584269663
520,63045,509,3493,87.6566269338475,-85.4,14.6,520,520,5.7945338081174,50.3036055772271,361,520,745,520,58,0.310137457044674,0.0498281786941581,0.640034364261168,79.0850515463918,12.7061855670103,163.208762886598
521,63067,4179,9451,137.174774698307,-55.8,44.2,521,521,6.12103864839157,50.2858002487307,2037,521,1059,521,1962,0.402728351126928,0.387900355871886,0.209371293001186,102.695729537367,98.9145907473309,53.3896797153025
